Cliende ID;Idade;Item Comprado;Categoria;Valor Compra;Cidade;Método Pagamento
2443;53;Blusa;Roupas;95;Acre;Cartão de débito
2444;24;Mochila;Acessórios;30;Santa Catarina;Transferência bancária
2445;47;Lenço;Acessórios;65;Amapá;Cartão de débito
2446;63;Lenço;Acessórios;96;Minas Gerais;Dinheiro
2447;38;Camiseta;Roupas;65;Amazonas;Cartão de crédito
2448;59;Calça comprida;Roupas;47;Santa Catarina;Cartão de crédito
2449;54;Chapéu;Acessórios;25;Minas Gerais;Pix
2450;26;Casaco;Agasalhos;56;Minas Gerais;Cartão de crédito
2451;68;Camiseta;Roupas;76;Rio de Janeiro;Cartão de crédito
2452;41;Meia;Roupas;60;Paraná;Cartão de crédito
2453;68;Camiseta;Roupas;67;Distrito Federal;Transferência bancária
2454;21;Blusão;Roupas;95;Paraná;Dinheiro
2455;32;Luva;Acessórios;72;Amazonas;Cartão de crédito
2456;20;Cinto;Acessórios;98;Amazonas;Dinheiro
2457;59;Calça jeans;Roupas;83;Mato Grosso do Sul;Pix
2458;53;Bolsa;Acessórios;37;Mato Grosso do Sul;Dinheiro
2459;66;Camiseta;Roupas;85;Rio Grande do Sul;Transferência bancária
2460;47;Meia;Roupas;36;Tocantins;Dinheiro
2461;58;Calça jeans;Roupas;36;Roraima;Cartão de crédito
2462;28;Lenço;Acessórios;86;Rio de Janeiro;Cartão de crédito
2463;68;Calça comprida;Roupas;99;Tocantins;Transferência bancária
2464;60;Blusa;Roupas;21;Espírito Santo;Dinheiro
2465;47;Jaqueta;Agasalhos;84;Mato Grosso;Dinheiro
2466;18;Sandália;Calçados;63;Rio Grande do Sul;Transferência bancária
2467;32;Shorts;Roupas;84;Santa Catarina;Dinheiro
2468;27;Shorts;Roupas;72;Rio de Janeiro;Cartão de crédito
2469;65;Saia;Roupas;21;São Paulo;Cartão de crédito
2470;68;Sandália;Calçados;92;Espírito Santo;Pix
2471;55;Blusa;Roupas;72;Ceará;Cartão de crédito
2472;30;Sandália;Calçados;83;Paraná;Dinheiro
2473;24;Camiseta;Roupas;73;Minas Gerais;Cartão de crédito
2474;57;Meia;Roupas;98;Maranhão;Dinheiro
2475;23;Camiseta;Roupas;76;Rio de Janeiro;Transferência bancária
2476;69;Vestido;Roupas;43;São Paulo;Cartão de crédito
2477;60;Chapéu;Acessórios;60;Sergipe;Dinheiro
2478;25;Luva;Acessórios;40;São Paulo;Pix
2479;18;Meia;Roupas;93;Rio Grande do Sul;Transferência bancária
2480;37;Vestido;Roupas;98;Bahia;Cartão de crédito
2481;61;Meia;Roupas;91;São Paulo;Cartão de crédito
2482;41;Cinto;Acessórios;92;Rio de Janeiro;Cartão de débito
2483;69;Bolsa;Acessórios;87;Ceará;Cartão de crédito
2484;32;Saia;Roupas;96;Ceará;Cartão de débito
2485;60;Moletom com capuz;Roupas;97;Goiás;Dinheiro
2486;43;Blusa;Roupas;55;Pará;Transferência bancária
2487;61;Calça jeans;Roupas;58;Rio Grande do Sul;Cartão de crédito
2488;57;Bota;Calçados;21;Rondônia;Pix
2489;56;Bolsa;Acessórios;82;Goiás;Pix
2490;66;Casaco;Agasalhos;34;Santa Catarina;Cartão de crédito
2491;52;Blusa;Roupas;78;Rondônia;Dinheiro
2492;63;Bolsa;Acessórios;47;Rio de Janeiro;Transferência bancária
2493;50;Óculos de sol;Acessórios;96;Santa Catarina;Transferência bancária
2494;21;Meia;Roupas;23;Roraima;Cartão de crédito
2495;42;Sapato;Calçados;27;Paraná;Cartão de débito
2496;40;Mochila;Acessórios;37;Mato Grosso do Sul;Cartão de crédito
2497;67;Lenço;Acessórios;79;Pernambuco;Cartão de crédito
2498;35;Mochila;Acessórios;40;Sergipe;Transferência bancária
2499;18;Casaco;Agasalhos;39;Piauí;Dinheiro
2500;52;Moletom com capuz;Roupas;73;Pará;Dinheiro
2501;59;Luva;Acessórios;84;Piauí;Dinheiro
2502;49;Shorts;Roupas;94;Amapá;Cartão de crédito
2503;46;Saia;Roupas;47;Mato Grosso;Pix
2504;69;Bota;Calçados;77;São Paulo;Cartão de débito
2505;56;Shorts;Roupas;94;Ceará;Dinheiro
2506;27;Bolsa;Acessórios;75;Pernambuco;Pix
2507;57;Vestido;Roupas;82;Distrito Federal;Cartão de crédito
2508;58;Sapato;Calçados;36;Pará;Cartão de crédito
2509;23;Tênis;Calçados;90;São Paulo;Cartão de débito
2510;19;Meia;Roupas;48;Pará;Transferência bancária
2511;40;Jaqueta;Agasalhos;42;Santa Catarina;Cartão de crédito
2512;54;Mochila;Acessórios;33;Mato Grosso;Pix
2513;50;Meia;Roupas;63;Alagoas;Cartão de crédito
2514;69;Bolsa;Acessórios;53;Pará;Dinheiro
2515;42;Chapéu;Acessórios;37;Amazonas;Pix
2516;37;Blusa;Roupas;92;Bahia;Dinheiro
2517;46;Shorts;Roupas;73;Minas Gerais;Cartão de débito
2518;64;Camiseta;Roupas;38;Acre;Cartão de crédito
2519;20;Bota;Calçados;51;Roraima;Cartão de crédito
2520;40;Jaqueta;Agasalhos;90;Rio Grande do Sul;Cartão de crédito
2521;64;Jaqueta;Agasalhos;56;Pernambuco;Dinheiro
2522;29;Bolsa;Acessórios;33;Rio Grande do Sul;Pix
2523;20;Cinto;Acessórios;53;Piauí;Cartão de débito
2524;43;Bolsa;Acessórios;24;Rio de Janeiro;Transferência bancária
2525;60;Casaco;Agasalhos;59;Bahia;Cartão de crédito
2526;39;Blusão;Roupas;72;Rio Grande do Norte;Pix
2527;47;Shorts;Roupas;28;Ceará;Pix
2528;19;Calça comprida;Roupas;36;Pernambuco;Transferência bancária
2529;52;Jóia;Acessórios;47;Minas Gerais;Cartão de débito
2530;34;Luva;Acessórios;62;Minas Gerais;Transferência bancária
2531;25;Saia;Roupas;98;Piauí;Cartão de débito
2532;43;Sandália;Calçados;28;Rio Grande do Sul;Dinheiro
2533;55;Meia;Roupas;86;Mato Grosso do Sul;Cartão de débito
2534;66;Jóia;Acessórios;46;Rio de Janeiro;Dinheiro
2535;41;Óculos de sol;Acessórios;42;Rio Grande do Sul;Dinheiro
2536;47;Casaco;Agasalhos;80;Rio Grande do Sul;Transferência bancária
2537;51;Cinto;Acessórios;39;Paraná;Pix
2538;44;Casaco;Agasalhos;49;Roraima;Pix
2539;18;Lenço;Acessórios;32;Rio de Janeiro;Cartão de crédito
2540;33;Sandália;Calçados;73;Piauí;Dinheiro
2541;24;Cinto;Acessórios;42;Rio de Janeiro;Cartão de débito
2542;33;Lenço;Acessórios;58;Pará;Cartão de crédito
2543;61;Jóia;Acessórios;22;Maranhão;Pix
2544;27;Lenço;Acessórios;56;Amapá;Pix
2545;46;Calça comprida;Roupas;70;Mato Grosso do Sul;Cartão de crédito
2546;38;Sapato;Calçados;50;Rio Grande do Sul;Cartão de débito
2547;63;Bota;Calçados;21;Rio Grande do Sul;Cartão de crédito
2548;47;Jaqueta;Agasalhos;97;Espírito Santo;Dinheiro
2549;42;Mochila;Acessórios;63;Rio Grande do Sul;Cartão de crédito
2550;41;Jaqueta;Agasalhos;60;Rio Grande do Sul;Cartão de débito
2551;53;Bota;Calçados;52;Goiás;Cartão de débito
2552;29;Sapato;Calçados;32;Rio Grande do Sul;Cartão de débito
2553;61;Cinto;Acessórios;48;Espírito Santo;Cartão de crédito
2554;69;Jóia;Acessórios;25;Rio Grande do Sul;Cartão de crédito
2555;51;Jóia;Acessórios;68;Bahia;Cartão de débito
2556;24;Calça comprida;Roupas;74;Mato Grosso;Cartão de crédito
2557;24;Camiseta;Roupas;88;Rondônia;Transferência bancária
2558;70;Shorts;Roupas;23;Paraná;Pix
2559;49;Moletom com capuz;Roupas;32;São Paulo;Pix
2560;48;Cinto;Acessórios;71;Espírito Santo;Cartão de débito
2561;58;Bota;Calçados;62;São Paulo;Cartão de débito
2562;32;Moletom com capuz;Roupas;20;Distrito Federal;Cartão de débito
2563;57;Shorts;Roupas;62;Ceará;Dinheiro
2564;69;Mochila;Acessórios;81;Piauí;Cartão de crédito
2565;42;Lenço;Acessórios;90;Rio Grande do Norte;Transferência bancária
2566;30;Meia;Roupas;43;Rio Grande do Sul;Cartão de crédito
2567;35;Bolsa;Acessórios;38;Tocantins;Pix
2568;19;Óculos de sol;Acessórios;25;Rio Grande do Sul;Dinheiro
2569;52;Camiseta;Roupas;98;Rio Grande do Sul;Pix
2570;42;Vestido;Roupas;75;Distrito Federal;Transferência bancária
2571;36;Tênis;Calçados;27;Bahia;Pix
2572;45;Óculos de sol;Acessórios;27;Espírito Santo;Dinheiro
2573;54;Blusa;Roupas;42;Pará;Transferência bancária
2574;54;Camiseta;Roupas;90;Bahia;Transferência bancária
2575;27;Chapéu;Acessórios;63;Santa Catarina;Cartão de crédito
2576;53;Shorts;Roupas;96;Rio Grande do Sul;Pix
2577;20;Moletom com capuz;Roupas;40;Goiás;Cartão de débito
2578;52;Meia;Roupas;39;Rio Grande do Sul;Transferência bancária
2579;54;Óculos de sol;Acessórios;48;Rio Grande do Sul;Dinheiro
2580;65;Blusa;Roupas;20;Rio Grande do Sul;Cartão de crédito
2581;43;Calça jeans;Roupas;29;Piauí;Transferência bancária
2582;57;Vestido;Roupas;81;Acre;Cartão de crédito
2583;19;Vestido;Roupas;98;Santa Catarina;Cartão de crédito
2584;69;Calça jeans;Roupas;93;Paraná;Dinheiro
2585;26;Meia;Roupas;30;Santa Catarina;Transferência bancária
2586;57;Óculos de sol;Acessórios;37;São Paulo;Cartão de débito
2587;20;Casaco;Agasalhos;28;Roraima;Cartão de crédito
2588;55;Lenço;Acessórios;29;São Paulo;Pix
2589;44;Mochila;Acessórios;49;Mato Grosso do Sul;Cartão de crédito
2590;52;Calça comprida;Roupas;53;Alagoas;Pix
2591;57;Luva;Acessórios;66;São Paulo;Cartão de crédito
2592;40;Jaqueta;Agasalhos;61;Bahia;Dinheiro
2593;23;Shorts;Roupas;23;Paraná;Cartão de crédito
2594;36;Calça comprida;Roupas;36;Sergipe;Transferência bancária
2595;59;Saia;Roupas;81;Rondônia;Dinheiro
2596;29;Blusa;Roupas;56;Paraná;Transferência bancária
2597;63;Camiseta;Roupas;78;Pará;Cartão de crédito
2598;60;Jóia;Acessórios;25;Minas Gerais;Cartão de crédito
2599;64;Mochila;Acessórios;86;Mato Grosso do Sul;Cartão de débito
2600;63;Jóia;Acessórios;99;Rio Grande do Sul;Cartão de crédito
2601;21;Cinto;Acessórios;83;Distrito Federal;Transferência bancária
2602;61;Vestido;Roupas;33;Espírito Santo;Dinheiro
2603;65;Casaco;Agasalhos;44;Sergipe;Cartão de crédito
2604;69;Vestido;Roupas;58;Pará;Dinheiro
2605;47;Blusão;Roupas;54;Sergipe;Cartão de débito
2606;41;Moletom com capuz;Roupas;93;Mato Grosso do Sul;Cartão de crédito
2607;68;Sapato;Calçados;98;Mato Grosso do Sul;Transferência bancária
2608;41;Sapato;Calçados;36;Paraná;Pix
2609;42;Jaqueta;Agasalhos;68;Espírito Santo;Cartão de crédito
2610;66;Mochila;Acessórios;95;Maranhão;Cartão de débito
2611;66;Calça jeans;Roupas;93;Amapá;Dinheiro
2612;33;Jaqueta;Agasalhos;99;Rio Grande do Sul;Dinheiro
2613;55;Óculos de sol;Acessórios;22;Pará;Cartão de crédito
2614;58;Luva;Acessórios;88;Santa Catarina;Transferência bancária
2615;18;Jaqueta;Agasalhos;65;Alagoas;Transferência bancária
2616;49;Camiseta;Roupas;62;Ceará;Cartão de débito
2617;61;Sandália;Calçados;55;Bahia;Dinheiro
2618;31;Shorts;Roupas;97;Mato Grosso;Transferência bancária
2619;70;Bolsa;Acessórios;77;Pará;Cartão de crédito
2620;68;Calça comprida;Roupas;40;São Paulo;Cartão de crédito
2621;27;Blusa;Roupas;23;São Paulo;Cartão de débito
2622;48;Sapato;Calçados;46;Roraima;Transferência bancária
2623;63;Mochila;Acessórios;75;Goiás;Cartão de crédito
2624;49;Sapato;Calçados;76;Piauí;Dinheiro
2625;19;Vestido;Roupas;59;Santa Catarina;Cartão de crédito
2626;30;Saia;Roupas;51;Sergipe;Cartão de crédito
2627;50;Jaqueta;Agasalhos;46;Ceará;Cartão de crédito
2628;66;Camiseta;Roupas;26;Tocantins;Transferência bancária
2629;25;Moletom com capuz;Roupas;51;Acre;Cartão de crédito
2630;61;Lenço;Acessórios;44;Goiás;Cartão de crédito
2631;29;Saia;Roupas;82;Roraima;Dinheiro
2632;53;Saia;Roupas;44;São Paulo;Dinheiro
2633;24;Lenço;Acessórios;27;Amazonas;Dinheiro
2634;51;Óculos de sol;Acessórios;90;Amazonas;Cartão de crédito
2635;26;Sandália;Calçados;58;Rio de Janeiro;Pix
2636;59;Moletom com capuz;Roupas;80;Sergipe;Pix
2637;41;Jaqueta;Agasalhos;40;Minas Gerais;Cartão de crédito
2638;20;Calça comprida;Roupas;23;Minas Gerais;Pix
2639;22;Camiseta;Roupas;34;Mato Grosso;Cartão de crédito
2640;18;Blusa;Roupas;35;Goiás;Cartão de débito
2641;30;Saia;Roupas;75;Paraíba;Cartão de crédito
2642;25;Óculos de sol;Acessórios;60;Rio Grande do Sul;Transferência bancária
2643;39;Cinto;Acessórios;87;Paraná;Transferência bancária
2644;49;Luva;Acessórios;41;Espírito Santo;Dinheiro
2645;25;Calça comprida;Roupas;83;Bahia;Transferência bancária
2646;23;Lenço;Acessórios;81;Pará;Transferência bancária
2647;33;Camiseta;Roupas;56;Bahia;Cartão de débito
2648;60;Sapato;Calçados;58;Sergipe;Cartão de débito
2649;51;Calça comprida;Roupas;84;Pernambuco;Pix
2650;23;Luva;Acessórios;21;Rio Grande do Sul;Transferência bancária
2651;20;Meia;Roupas;35;Amazonas;Cartão de crédito
2652;51;Tênis;Calçados;43;Minas Gerais;Pix
2653;23;Shorts;Roupas;20;Espírito Santo;Cartão de crédito
2654;67;Blusa;Roupas;36;São Paulo;Cartão de crédito
2655;23;Casaco;Agasalhos;70;Mato Grosso;Pix
2656;26;Óculos de sol;Acessórios;83;Acre;Cartão de crédito
2657;52;Shorts;Roupas;76;Paraíba;Transferência bancária
2658;52;Vestido;Roupas;81;Rio Grande do Sul;Cartão de crédito
2659;52;Bolsa;Acessórios;47;São Paulo;Pix
2660;35;Bota;Calçados;35;Bahia;Cartão de crédito
2661;24;Calça comprida;Roupas;85;Sergipe;Cartão de crédito
2662;43;Bota;Calçados;96;Rio Grande do Sul;Transferência bancária
2663;25;Saia;Roupas;98;Mato Grosso do Sul;Pix
2664;46;Tênis;Calçados;52;São Paulo;Transferência bancária
2665;22;Jóia;Acessórios;84;Pernambuco;Pix
2666;70;Camiseta;Roupas;71;Pará;Cartão de crédito
2667;49;Sandália;Calçados;95;São Paulo;Cartão de crédito
2668;48;Bota;Calçados;47;Espírito Santo;Dinheiro
2669;59;Casaco;Agasalhos;75;Rio Grande do Sul;Pix
2670;39;Cinto;Acessórios;28;Pernambuco;Cartão de crédito
2671;30;Óculos de sol;Acessórios;44;Rio de Janeiro;Transferência bancária
2672;37;Sandália;Calçados;64;Minas Gerais;Pix
2673;56;Bota;Calçados;28;Amapá;Dinheiro
2674;67;Moletom com capuz;Roupas;21;Mato Grosso do Sul;Dinheiro
2675;40;Chapéu;Acessórios;41;Santa Catarina;Dinheiro
2676;24;Shorts;Roupas;38;Rio Grande do Sul;Dinheiro
2677;43;Mochila;Acessórios;77;Rio Grande do Norte;Dinheiro
2678;45;Shorts;Roupas;43;São Paulo;Pix
2679;33;Cinto;Acessórios;91;Rondônia;Cartão de crédito
2680;53;Shorts;Roupas;68;Rondônia;Cartão de débito
2681;44;Meia;Roupas;37;Mato Grosso do Sul;Cartão de crédito
2682;23;Sapato;Calçados;23;Piauí;Cartão de débito
2683;59;Tênis;Calçados;65;Rio de Janeiro;Cartão de crédito
2684;68;Mochila;Acessórios;30;Rondônia;Dinheiro
2685;46;Vestido;Roupas;45;Pará;Cartão de crédito
2686;56;Bota;Calçados;25;Rio Grande do Sul;Cartão de crédito
2687;40;Meia;Roupas;72;Bahia;Dinheiro
2688;61;Vestido;Roupas;75;Mato Grosso do Sul;Cartão de débito
2689;53;Bolsa;Acessórios;63;Amapá;Cartão de crédito
2690;29;Blusa;Roupas;35;Acre;Pix
2691;44;Cinto;Acessórios;32;Bahia;Transferência bancária
2692;43;Calça comprida;Roupas;25;Mato Grosso do Sul;Dinheiro
2693;40;Tênis;Calçados;90;Pará;Cartão de débito
2694;55;Bota;Calçados;70;Mato Grosso;Dinheiro
2695;66;Óculos de sol;Acessórios;27;Pará;Cartão de crédito
2696;50;Chapéu;Acessórios;92;Minas Gerais;Pix
2697;57;Casaco;Agasalhos;20;Santa Catarina;Cartão de débito
2698;42;Jaqueta;Agasalhos;52;Mato Grosso do Sul;Transferência bancária
2699;55;Moletom com capuz;Roupas;57;Rio Grande do Sul;Cartão de crédito
2700;25;Bota;Calçados;96;Minas Gerais;Cartão de débito
2701;22;Camiseta;Roupas;68;São Paulo;Dinheiro
2702;49;Blusão;Roupas;30;Mato Grosso;Transferência bancária
2703;70;Sapato;Calçados;37;Rio Grande do Sul;Cartão de débito
2704;56;Lenço;Acessórios;42;Minas Gerais;Pix
2705;52;Vestido;Roupas;54;Minas Gerais;Cartão de débito
2706;65;Jaqueta;Agasalhos;81;Pará;Cartão de crédito
2707;24;Sapato;Calçados;40;Minas Gerais;Cartão de débito
2708;32;Mochila;Acessórios;88;Mato Grosso do Sul;Dinheiro
2709;57;Vestido;Roupas;94;Minas Gerais;Cartão de débito
2710;35;Camiseta;Roupas;54;Pernambuco;Cartão de crédito
2711;69;Jaqueta;Agasalhos;51;São Paulo;Transferência bancária
2712;30;Óculos de sol;Acessórios;22;Mato Grosso do Sul;Cartão de crédito
2713;37;Jaqueta;Agasalhos;95;Alagoas;Cartão de débito
2714;19;Casaco;Agasalhos;57;Espírito Santo;Cartão de débito
2715;53;Blusão;Roupas;45;Paraná;Cartão de crédito
2716;25;Tênis;Calçados;92;Espírito Santo;Pix
2717;47;Sapato;Calçados;40;Sergipe;Cartão de débito
2718;18;Óculos de sol;Acessórios;62;Mato Grosso do Sul;Cartão de crédito
2719;22;Shorts;Roupas;90;Rio Grande do Sul;Cartão de crédito
2720;69;Moletom com capuz;Roupas;82;Pará;Transferência bancária
2721;55;Lenço;Acessórios;52;Espírito Santo;Transferência bancária
2722;19;Sandália;Calçados;70;Rio Grande do Sul;Pix
2723;23;Chapéu;Acessórios;83;Roraima;Pix
2724;54;Sapato;Calçados;49;Rio Grande do Sul;Pix
2725;52;Tênis;Calçados;91;Tocantins;Cartão de débito
2726;64;Mochila;Acessórios;99;Espírito Santo;Cartão de débito
2727;33;Cinto;Acessórios;92;Rio Grande do Sul;Pix
2728;40;Camiseta;Roupas;87;Sergipe;Cartão de crédito
2729;26;Saia;Roupas;28;Santa Catarina;Cartão de débito
2730;31;Luva;Acessórios;71;Rondônia;Cartão de crédito
2731;23;Luva;Acessórios;32;São Paulo;Transferência bancária
2732;52;Bolsa;Acessórios;33;São Paulo;Transferência bancária
2733;21;Meia;Roupas;75;Mato Grosso do Sul;Cartão de débito
2734;31;Mochila;Acessórios;83;Rio de Janeiro;Pix
2735;63;Calça jeans;Roupas;93;Distrito Federal;Dinheiro
2736;46;Saia;Roupas;29;São Paulo;Pix
2737;44;Moletom com capuz;Roupas;25;Rondônia;Cartão de crédito
2738;57;Jóia;Acessórios;76;Rio de Janeiro;Dinheiro
2739;50;Tênis;Calçados;81;São Paulo;Cartão de crédito
2740;33;Camiseta;Roupas;80;Amazonas;Cartão de crédito
2741;19;Óculos de sol;Acessórios;70;Rio de Janeiro;Transferência bancária
2742;68;Vestido;Roupas;81;Roraima;Cartão de crédito
2743;27;Sapato;Calçados;86;Rio Grande do Sul;Cartão de débito
2744;61;Cinto;Acessórios;94;Rio de Janeiro;Cartão de crédito
2745;38;Camiseta;Roupas;66;Acre;Cartão de crédito
2746;28;Bota;Calçados;98;Rio Grande do Sul;Pix
2747;39;Moletom com capuz;Roupas;25;São Paulo;Pix
2748;18;Calça jeans;Roupas;62;Amapá;Cartão de crédito
2749;24;Jaqueta;Agasalhos;98;Rio Grande do Sul;Cartão de crédito
2750;64;Jaqueta;Agasalhos;53;Rio Grande do Sul;Transferência bancária
2751;51;Sandália;Calçados;66;Amazonas;Pix
2752;27;Vestido;Roupas;52;Rio Grande do Sul;Cartão de crédito
2753;48;Blusão;Roupas;64;Sergipe;Cartão de crédito
2754;69;Luva;Acessórios;59;Ceará;Pix
2755;59;Óculos de sol;Acessórios;61;Rio de Janeiro;Cartão de crédito
2756;59;Cinto;Acessórios;97;Mato Grosso do Sul;Cartão de crédito
2757;42;Chapéu;Acessórios;23;Rio Grande do Sul;Pix
2758;39;Chapéu;Acessórios;98;Mato Grosso do Sul;Cartão de crédito
2759;32;Blusa;Roupas;98;Pernambuco;Transferência bancária
2760;68;Sapato;Calçados;59;Pará;Dinheiro
2761;41;Saia;Roupas;82;Amazonas;Cartão de crédito
2762;31;Tênis;Calçados;82;Rio Grande do Sul;Cartão de crédito
2763;58;Camiseta;Roupas;41;Bahia;Cartão de débito
2764;28;Bolsa;Acessórios;52;Amapá;Cartão de crédito
2765;63;Blusão;Roupas;41;Ceará;Cartão de débito
2766;64;Luva;Acessórios;70;Sergipe;Cartão de crédito
2767;66;Vestido;Roupas;91;Minas Gerais;Cartão de crédito
2768;31;Vestido;Roupas;95;Paraná;Dinheiro
2769;55;Blusa;Roupas;25;Bahia;Pix
2770;32;Camiseta;Roupas;89;Paraná;Dinheiro
2771;50;Bota;Calçados;44;Mato Grosso do Sul;Transferência bancária
2772;58;Jaqueta;Agasalhos;52;Espírito Santo;Transferência bancária
2773;18;Mochila;Acessórios;94;Rio de Janeiro;Transferência bancária
2774;39;Calça comprida;Roupas;98;Ceará;Transferência bancária
2775;56;Bota;Calçados;40;Paraná;Cartão de crédito
2776;37;Meia;Roupas;25;Rondônia;Cartão de débito
2777;46;Lenço;Acessórios;62;Acre;Transferência bancária
2778;52;Blusa;Roupas;24;Mato Grosso;Cartão de crédito
2779;70;Cinto;Acessórios;57;Rio de Janeiro;Cartão de crédito
2780;61;Óculos de sol;Acessórios;66;Rondônia;Cartão de crédito
2781;33;Bota;Calçados;70;São Paulo;Pix
2782;65;Sandália;Calçados;39;Espírito Santo;Pix
2783;41;Luva;Acessórios;34;Mato Grosso;Pix
2784;19;Saia;Roupas;38;Rio Grande do Sul;Cartão de crédito
2785;33;Saia;Roupas;70;Mato Grosso;Pix
2786;53;Blusa;Roupas;80;Pará;Transferência bancária
2787;54;Bolsa;Acessórios;51;Sergipe;Cartão de débito
2788;36;Bota;Calçados;79;Amapá;Cartão de crédito
2789;56;Bota;Calçados;92;Ceará;Cartão de crédito
2790;28;Blusão;Roupas;85;Rio de Janeiro;Cartão de crédito
2791;34;Meia;Roupas;63;Roraima;Cartão de débito
2792;43;Luva;Acessórios;60;Paraná;Cartão de crédito
2793;54;Shorts;Roupas;44;Rio Grande do Norte;Cartão de crédito
2794;37;Bota;Calçados;57;Piauí;Cartão de débito
2795;33;Jaqueta;Agasalhos;24;Distrito Federal;Dinheiro
2796;33;Lenço;Acessórios;35;Mato Grosso do Sul;Pix
2797;55;Jaqueta;Agasalhos;73;Paraná;Dinheiro
2798;63;Jóia;Acessórios;42;Paraná;Cartão de crédito
2799;52;Moletom com capuz;Roupas;20;Ceará;Pix
2800;23;Camiseta;Roupas;89;Roraima;Transferência bancária
